name,price,link
MSI Ventus GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ti VENTUS 2X LHR,$557,https://www.newegg.com/p/1FT-0009-00828?Description=3060&cm_re=3060-_-1FT-0009-00828-_-Product
GIGABYTE Vision OC GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N306TVISION OC-8GD (rev. 2.0) (LHR),$559,https://www.newegg.com/gigabyte-geforce-rtx-3060-ti-gv-n306tvision-oc-8gd/p/N82E16814932454R?Description=3060&cm_re=3060-_-14-932-454R-_-Product
"EVGA GeForce RTX 3060 XC GAMING, 12G-P5-3657-KR / 12G-P5-3657-KB, 12GB GDDR6, Dual-Fan, Metal Backplate",$566,https://www.newegg.com/p/1FT-001K-00DV6?Description=3060&cm_re=3060-_-1FT-001K-00DV6-_-Product
"ASUS DUAL GeForce RTX 3060 Ti V2 MINI 8GB GDDR6 Video Card with LHR, DUAL-RTX3060TI-8G-MINI-V2",$569,https://www.newegg.com/p/1FT-000Y-006M7?Description=3060&cm_re=3060-_-1FT-000Y-006M7-_-Product
"GALAXY GeForce RTX 3060 Metal Master Mini FG (LHR) Video Card,12GB 192-bit GDDR6,PCI Express 4.0,1×HDMI Interface, 3×DisplayPort Interface",$569,https://www.newegg.com/p/1FT-00GE-00001?Description=3060&cm_re=3060-_-9SIA4REHD29176-_-Product
"ZOTAC GeForce RTX 3060 12G X-GAMING GOC H-Box-X (LHR) Video Card,12GB 192-bit GDDR6,PCI Express 4.0 ,1792MHz Core Frequency,1×HDMI2.1 Interface, 3×DisplayPort1.4a Interface",$569,https://www.newegg.com/zotac-geforce-rtx-3060-12g-x-gaming-goc-h-box-x/p/1FT-000M-00356?Description=3060&cm_re=3060-_-9SIA4REH5D3959-_-Product
"ZOTAC GeForce RTX 3060 ZhangYu Niang Customized Version OC-X (LHR) Video Card,12GB 192-bit GDDR6 PCI Express 4.0 x16,1792MHz Core Frequency,1×HDMI2.1 Interface, 3×DisplayPort1.4a Interface",$569,https://www.newegg.com/p/1FT-000M-00355?Description=3060&cm_re=3060-_-9SIA4REGT51299-_-Product
GIGABYTE Gaming OC GV-N306TGAMING OC-8GD REV 2.0 (LHR)  GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 ATX Video Card,$569,https://www.newegg.com/gigabyte-geforce-rtx-3060-ti-gv-n306tgaming-oc-8gd-rev-2-0/p/1FT-000A-005G3?Description=3060&cm_re=3060-_-1FT-000A-005G3-_-Product
"ASUS ROG Strix GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Video Card, OC Edition ROG-STRIX-RTX3060-O12G-GAMING",$577,https://www.newegg.com/asus-geforce-rtx-3060-rog-strix-rtx3060-o12g-gaming/p/N82E16814126492?Description=3060&cm_re=3060-_-14-126-492-_-Product
"ASUS ROG Strix GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Video Card, OC Edition ROG-STRIX-RTX3060-O12G-GAMING LHR",$577,https://www.newegg.com/p/1FT-000Y-00613?Description=3060&cm_re=3060-_-1FT-000Y-00613-_-Product
"ZOTAC GeForce RTX 3060-12GD6 TianQi GOC (LHR) Video Card,12GB 192-bit GDDR6,PCI Express 4.0,1×HDMI2.1 Interface, 3×DisplayPort1.4a Interface",$579,https://www.newegg.com/zotac-geforce-rtx-3060-12gd6-goc/p/1FT-000M-00361?Description=3060&cm_re=3060-_-1FT-000M-00361-_-Product
"ZOTAC GeForce RTX 3060-12GD6 PGF XGOC (LHR) Video Card,12GB 192-bit GDDR6,PCI Express 4.0,1×HDMI2.1 Interface, 3×DisplayPort1.4a Interface",$579,https://www.newegg.com/zotac-geforce-rtx-3060-rtx-3060-12gd6-pgf-xgoc/p/1FT-000M-00360?Description=3060&cm_re=3060-_-1FT-000M-00360-_-Product
"ZOTAC GeForce RTX 3060 X-GAMING Gaming Graphics Card,(PCIe 4.0, 12GB GDDR6,HDMI 2.1, DisplayPort 1.4a),RTX 3060-12GD6 X-GAMING LHR Video Card,Pink/Blue GPU",$579,https://www.newegg.com/p/1FT-000M-003B0?Description=3060&cm_re=3060-_-1FT-000M-003B0-_-Product
"ZOTAC Gaming GeForce RTX 3060 Ti Twin Edge OC LHR 8GB GDDR6 256-bit 14 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, Active Fan Control, Freeze Fan Stop ZT-A30610H-10MLHR",$579,https://www.newegg.com/p/1FT-000M-00398?Description=3060&cm_re=3060-_-1FT-000M-00398-_-Product
"ASUS RTX3060-O12G-V2-GAMING Video Card,12GB 192-bit GDDR6 PCI Express 4.0 x16,1867MHz Core Frequency,1×HDMI2.1, 3×DisplayPort1.4a",$579,https://www.newegg.com/asus-geforce-rtx-3060-rtx3060-o12g-v2-gaming/p/1FT-000Y-006D3?Description=3060&cm_re=3060-_-9SIA4REGBC1514-_-Product
"MSI GeForce RTX 3060 AERO ITX 12G OC (LHR) Video Card,12GB 192-bit GDDR6,PCI Express 4.0,1×HDMI Interface, 3×DisplayPort Interface",$581,https://www.newegg.com/msi-geforce-rtx-3060-rtx-3060-aero-itx-12g-oc-lhr/p/1FT-0009-00899?Description=3060&cm_re=3060-_-1FT-0009-00899-_-Product
MSI GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Video Card RTX 3060 AERO ITX 12G OC,$581,https://www.newegg.com/msi-geforce-rtx-3060-rtx-3060-aero-itx-12g-oc/p/N82E16814137758?Description=3060&cm_re=3060-_-9SIB6NDJ779199-_-Product
Lenovo NVIDIA GeForce RTX 3060 12GB GDDR6X Graphic Card 4X61E72194,$586,https://www.newegg.com/p/1FT-0015-001C6?Description=3060&cm_re=3060-_-1FT-0015-001C6-_-Product
"MSI Gaming GeForce RTX 3060 12GB GDRR6 OC Graphics Card, Black",$588,https://www.newegg.com/msi-nvidia-geforce-rtx-3060/p/1FT-0009-008P4?Description=3060&cm_re=3060-_-9SIADDTGUM4200-_-Product
"INNO3D GeForce RTX 3060 TI Black Gold Extreme Edition OC (LHR) Graphics Card, 8GB 256-bit GDDR6, PCI Express 4.0, 1×HDMI 2.1 Interface, 3×DisplayPort 1.4a Interface",$589,https://www.newegg.com/inno3d-geforce-rtx-3060-ti-rtx-3060-ti-black-gold-extreme-edition-oc-lhr/p/1FT-000N-001G2?Description=3060&cm_re=3060-_-1FT-000N-001G2-_-Product
"ZOTAC GeForce RTX 3060-12GD6 Destroyer (LHR) Video Card,12GB 192-bit GDDR6,PCI Express 4.0,1×HDMI Interface, 3×DisplayPort Interface",$599,https://www.newegg.com/p/1FT-00EK-00005?Description=3060&cm_re=3060-_-9SIA4REHA21639-_-Product
MSI GeForce RTX 3060 ITX 12GB GDDR6 PCI Express 4.0 Video Card RTX 3060 AERO ITX OC 12G LHR,$599,https://www.newegg.com/p/1FT-0009-00818?Description=3060&cm_re=3060-_-1FT-0009-00818-_-Product
HP Nvidia RTX 3060 Ti M31640-001 Gaming Video Graphics Card Non-LHR Ampere 8GB GDDR6 FHR Full Hash Rate,$599,https://www.newegg.com/hp-nvidia-rtx-3060-ti/p/27N-000R-00192?Description=3060&cm_re=3060-_-9SIAH05J5Y2870-_-Product
"ZOTAC GeForce RTX 3060 Ti 8GD6 Thunderbolt (LHR) Video Card,8GB 256-bit GDDR6,PCI Express 4.0,1×HDMI Interface, 3×DisplayPort Interface",$608,https://www.newegg.com/p/1FT-000M-00366?Description=3060&cm_re=3060-_-1FT-000M-00366-_-Product
"GIGABYTE GeForce RTX 3060 Ti GAMING PRO 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-bit GDDR6, GV-N306TGAMING PRO-8GD Video Card",$609,https://www.newegg.com/gigabyte-geforce-rtx-3060-ti-gv-n306tgaming-pro-8gd/p/N82E16814932422?Description=3060&cm_re=3060-_-14-932-422-_-Product
"GIGABYTE GeForce RTX 3060 Ti GAMING OC PRO 8GB Video Card, GV-N306TGAMINGOC PRO-8GD",$609,https://www.newegg.com/gigabyte-geforce-rtx-3060-ti-gv-n306tgamingoc-pro-8gd/p/N82E16814932376?Description=3060&cm_re=3060-_-14-932-376-_-Product
"GEFORCE RTX 3060 Ti TWIN X2 LHR Graphics Card, 8GB 256-bit GDDR6, AMD Chip, Three Fans, Support PCI Express 4.0, 1410MHz Core Frequency and 14000MHz Memory Frequency,1x HDMI 2.1, 3x DisplayPort 1.4a",$609,https://www.newegg.com/inno3d-rtx-3060-ti-twin-x2-lhr/p/1FT-0040-00109?Description=3060&cm_re=3060-_-9SIA4REFH55564-_-Product
"GIGABYTE GeForce RTX 3060 Ti GAMING OC 8GB Video Card, GV-N306TGAMING OC-8GD",$609,https://www.newegg.com/gigabyte-geforce-rtx-3060-ti-gv-n306tgaming-oc-8gd/p/N82E16814932377?Description=3060&cm_re=3060-_-14-932-377-_-Product
NVIDIA GeForce RTX 3060 Ti Founders Edition GDDR6 Graphics Card,$610,https://www.newegg.com/nvidia-900-1g142-2520-000/p/1FT-0004-007J1?Description=3060&cm_re=3060-_-1FT-0004-007J1-_-Product
MSI Gaming GeForce RTX 3060 Ti LHR 8GB GDRR6 256-Bit HDMI/DP Nvlink Torx Fan 3 Ampere Architecture OC Graphics Card (RTX 3060 Ti Ventus 2X 8G OCV1 LHR),$618,https://www.newegg.com/msi-rtx-3060-ti-ventus-2x-8g-ocv1-lhr/p/1FT-0009-00A74?Description=3060&cm_re=3060-_-1FT-0009-00A74-_-Product
"AX GEFORCE RTX 3060 Ti X2W (LHR) Video Card,8GB 256-bit GDDR6,PCI Express 4.0,1×HDMI Interface, 3×DisplayPort Interface",$619,https://www.newegg.com/p/1FT-0040-00145?Description=3060&cm_re=3060-_-9SIA4REH8N4512-_-Product
MSI GeForce RTX 3060 Ti GAMING X 8G LHR NVIDIA 8GB GDDR6 Graphics Card,$627,https://www.newegg.com/p/1FT-0009-00925?Description=3060&cm_re=3060-_-9SIAD7HJEY1048-_-Product
"GEFORCE RTX 3060 Ti G Graphics Card, 8GB 256-bit GDDR6 (LHR Version)",$629,https://www.newegg.com/p/1FT-0040-000N7?Description=3060&cm_re=3060-_-9SIA4REFAJ4865-_-Product
"GALAXY GeForce RTX 3060 GAMER MAX OC (LHR) Video Card,12GB 192-bit GDDR6,PCI Express 4.0,1×HDMI Interface, 3×DisplayPort Interface",$629,https://www.newegg.com/galaxy-geforce-rtx-3060-gamer-max-oc/p/1FT-0040-00141?Description=3060&cm_re=3060-_-9SIA4REH886108-_-Product
ASUS GeForce RTX 3060 Ti KO V2 OC 8GB GDDR6 KO-RTX3060TI-O8G-V2-GAMING Video Graphic Card GPU,$634,https://www.newegg.com/asus-geforce-rtx-3060-ti/p/1FT-000Y-00860?Description=3060&cm_re=3060-_-9SIA25VHR53719-_-Product
MSI Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ti GAMING 8G LHR,$635,https://www.newegg.com/msi-geforce-rtx-3060-ti-rtx-3060-ti-gaming-8g-lhr/p/N82E16814137689?Description=3060&cm_re=3060-_-14-137-689-_-Product
"ASUS Phoenix NVIDIA GeForce RTX 3060 Gaming Graphics Card (PCIe 4.0, 12GB GDDR6 Memory, HDMI 2.1, DisplayPort 1.4a, Axial-tech Fan Design, Protective Backplate, Dual Ball Fan Bearings), PH-RTX3060-12G",$636,https://www.newegg.com/p/1FT-000Y-00720?Description=3060&cm_re=3060-_-9SIBBB1HCK4554-_-Product
"GIGABYTE AORUS GeForce RTX 3060 Ti ELITE 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-bit GDDR6, GV-N306TAORUS E-8GD Video Card",$649,https://www.newegg.com/gigabyte-geforce-rtx-3060-ti-gv-n306taorus-e-8gd-ver-1-0/p/N82E16814932419?Description=3060&cm_re=3060-_-14-932-419-_-Product
ASUS TUF Gaming KIMETSU NO YAIBA EDITION GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Video Card TUF-RTX3060-O12G-KIMETSUNOYAIBA LHR,$649,https://www.newegg.com/p/1FT-000Y-007C6?Description=3060&cm_re=3060-_-9SIAPMXHBV6514-_-Product
EVGA NVIDIA GeForce RTX 3060 XC 12GB DDDR6 Video Card 12G-P5-3657-KR + HDMI - NEW,$649,https://www.newegg.com/evga-3060-xc-gaming/p/1FT-001K-00DF3?Description=3060&cm_re=3060-_-1FT-001K-00DF3-_-Product
"MAXSUN GeForce RTX 3060Ti iCraft OC 8G S1 (LHR) Video Card,8GB 256-bit GDDR6,1×HDMI Interface, 3×DisplayPort Interface",$649,https://www.newegg.com/p/1FT-009J-00095?Description=3060&cm_re=3060-_-1FT-009J-00095-_-Product
"GEFORCE RTX 3060Ti iCraft OC 8G S1 LHR Graphics Card,8GB 256-Bit GDDR6, NVIDIA Chip Support PCI Express 4.0,1410 Core Frequency and 14000MHz Video Memory Frequency",$649,https://www.newegg.com/mx-rtx-3060ti-icraft-oc-8g-s1-lhr/p/1FT-0040-000X2?Description=3060&cm_re=3060-_-9SIA4REFDD1601-_-Product
MSI Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ti Gaming X 8G LHR,$650,https://www.newegg.com/msi-geforce-rtx-3060-ti-rtx-3060-ti-gaming-x-8g-lhr/p/1FT-0009-00869?Description=3060&cm_re=3060-_-1FT-0009-00869-_-Product
ASUS Dual GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card DUAL-RTX3060TI-8G,$656,https://www.newegg.com/asus-geforce-rtx-3060-ti-dual-rtx3060ti-8g/p/N82E16814126480?Description=3060&cm_re=3060-_-14-126-480-_-Product
"ASL RTX 3060 12G GAMING Video Card, LHR GPU Graphics 12GB 192-bit GDDR6 PCI Express 4.0,1777MHz Core Frequency,1×HDMI2.1 Interface, 3×DisplayPort1.4a Interface",$658,https://www.newegg.com/p/1FT-00CF-00006?Description=3060&cm_re=3060-_-9SIB86XHFW8995-_-Product
"GIGABYTE AORUS GeForce RTX 3060 ELITE 12G (LHR) Video Card,12GB 192-bit GDDR6,PCI Express 4.0,2×HDMI 2.1 Interface, 2×DisplayPort 1.4a Interface",$659,https://www.newegg.com/gigabyte-geforce-rtx-3060-gv-n3060aorus-e-12gd/p/1FT-000A-003F8?Description=3060&cm_re=3060-_-1FT-000A-003F8-_-Product
"GIGABYTE GeForce RTX 3060 Gaming OC 12G (REV2.0) Graphics Card, 3X WINDFORCE Fans, 12GB 192-bit GDDR6, GV-N3060GAMING OC-12GD REV2.0 Video Card",$666,https://www.newegg.com/gigabyte-geforce-rtx-3060-gv-n3060gaming-oc-12gd/p/1FT-000A-00448?Description=3060&cm_re=3060-_-1FT-000A-00448-_-Product
"GIGABYTE RTX 3060 Ti GAMING OC 8G(LHR) Video Card,8GB 256-bit GDDR6 PCI Express 4.0 16X,1740 MHz Core Frequency,2×HDMI 2.1 interface, 2×DisplayPort interface",$669,https://www.newegg.com/p/1FT-000A-00389?Description=3060&cm_re=3060-_-9SIA4REGPT1989-_-Product
"ZOTAC GeForce RTX 3060Ti-8GD6 TianQi GOC (LHR) Video Card,8GB 256-bit GDDR6,PCI Express 4.0,1×HDMI Interface, 3×DisplayPort Interface",$669,https://www.newegg.com/p/1FT-000M-00365?Description=3060&cm_re=3060-_-1FT-000M-00365-_-Product
NVIDIA GeForce RTX 3060 Ti Founders Edition 8GB,$670,https://www.newegg.com/p/1FT-0004-006X9?Description=3060&cm_re=3060-_-9SIAYTVH6A3706-_-Product
Asus TUF Gaming Nvidia Geforce RTX 3060 TI V2 OC Editon 8G GDDR6 Graphics Card,$671,https://www.newegg.com/p/1FT-000Y-00748?Description=3060&cm_re=3060-_-9SIAD7HJEY1033-_-Product
"GIGABYTE GeForce RTX 3060 Ti VISION OC 8G (LHR) Video Card,8GB 256-bit GDDR6,PCI Express 4.0,2×HDMI Interface, 2×DisplayPort 
 Interface",$679,https://www.newegg.com/gigabyte-geforce-rtx-3060-ti-vision-oc-8g/p/1FT-000A-003E5?Description=3060&cm_re=3060-_-1FT-000A-003E5-_-Product
MSI Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ti GAMING TRIO,$682,https://www.newegg.com/msi-geforce-rtx-3060-ti-rtx-3060-ti-gaming-trio/p/N82E16814137647?Description=3060&cm_re=3060-_-14-137-647-_-Product
"GEFORCE RTX 3060 Ti Chasing The Wind G Graphics Card, 8GB 256-bit GDDR6 (LHR version)",$689,https://www.newegg.com/p/1FT-0040-000N8?Description=3060&cm_re=3060-_-9SIA4REFAK4061-_-Product
"GIGABYTE AORUS GeForce RTX 3060 Ti ELITE 8G  (LHR) Video Card,8GB 256-bit GDDR6 PCI Express 4.0 x16,1785MHz Core Frequency,2×HDMI2.1 interface, 2×DisplayPort1.4a interface",$689,https://www.newegg.com/gigabyte-geforce-rtx-3060-ti-gv-n306taorus-e-8gd/p/1FT-000A-00391?Description=3060&cm_re=3060-_-1FT-000A-00391-_-Product
ASUS Dual GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card DUAL-RTX3060TI-O8G,$690,https://www.newegg.com/asus-geforce-rtx-3060-ti-dual-rtx3060ti-o8g/p/N82E16814126468?Description=3060&cm_re=3060-_-9SIBBB1HJU4104-_-Product
"EVGA GeForce RTX 3060 Ti XC GAMING Video Card, 08G-P5-3663-KL, 8GB GDDR6, Metal Backplate, LHR",$699,https://www.newegg.com/evga-geforce-rtx-3060-ti-08g-p5-3663-kl/p/N82E16814487540?Description=3060&cm_re=3060-_-14-487-540-_-Product
GIGABYTE Eagle GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N306TEAGLE-8GD (rev. 2.0) (LHR),$699,https://www.newegg.com/gigabyte-geforce-rtx-3060-ti-gv-n306teagle-8gd/p/N82E16814932456?Description=3060&cm_re=3060-_-14-932-456-_-Product
MSI GeForce RTX 3060 Ti Gaming Z Trio 8G LHR NVIDIA 8GB GDDR6 Graphics Card,$699,https://www.newegg.com/p/1FT-0009-00921?Description=3060&cm_re=3060-_-9SIBFUMJ799427-_-Product
"EVGA GeForce RTX 3060 Ti FTW ULTRA GAMING Video Card, 08G-P5-3667-KL, 8GB GDDR6, iCX3 Cooling, ARGB LED, LHR",$699,https://www.newegg.com/p/1FT-001K-00DR1?Description=3060&cm_re=3060-_-1FT-001K-00DR1-_-Product
"ZOTAC GeForce RTX 3060Ti 8GD6 PGF OC (LHR) Video Card,8GB 256-bit GDDR6,PCI Express 4.0,1×HDMI Interface, 3×DisplayPort Interface",$699,https://www.newegg.com/zotac-geforce-rtx-3060-ti-rtx-3060ti-8gd6-pgf-oc/p/1FT-000M-00364?Description=3060&cm_re=3060-_-1FT-000M-00364-_-Product
"MSI Gaming GeForce RTX 3060 12GB 15 Gbps GDRR6 Graphics Card, Black",$701,https://www.newegg.com/msi-nvidia-geforce-rtx-3060/p/1FT-0009-008S3?Description=3060&cm_re=3060-_-9SIADDTGUM4191-_-Product
ASUS Dual NVIDIA GeForce RTX 3060 Ti 8GB V2 OC Edition GDDR6 Graphics Card,$702,https://www.newegg.com/p/1FT-000Y-00744?Description=3060&cm_re=3060-_-1FT-000Y-00744-_-Product
GIGABYTE AORUS GeForce RTX™ 3060 Ti ELITE 8G RTX 3060TI Support AMD Intel Desktop CPU NEW,$703,https://www.newegg.com/p/1FT-000A-003W6?Description=3060&cm_re=3060-_-9SIBBB1HE58474-_-Product
GEFORCE RTX 3060TI Ice Dragon Super Edition 8G GDDR6 Graphics Card (LHR Version),$709,https://www.newegg.com/p/1FT-0040-000K4?Description=3060&cm_re=3060-_-9SIA4REFA73889-_-Product
"ASUS ATS-RTX3060TI-O8G-GAMING(LHR) Video Card,8GB 256-bit GDDR6 PCI Express 4.0 x16,1740MHz Core Frequency,2×HDMI2.1, 3×DisplayPort1.4a",$719,https://www.newegg.com/asus-ga104-200-ats-rtx3060ti-o8g-gaming/p/1FT-000Y-006D2?Description=3060&cm_re=3060-_-1FT-000Y-006D2-_-Product
"INNO3D GeForce RTX 3060 Ti Black Gold Extreme Edition(LHR) Graphics Card, 8GB 256-bit GDDR6, PCI Express 4.0, 1×HDMI 2.1 Interface, 3×DisplayPort 1.4a Interface",$726,https://www.newegg.com/p/1FT-000N-001J8?Description=3060&cm_re=3060-_-9SIAYTVHY99225-_-Product
"MSI Gaming GeForce RTX 3060 Ti LHR 8GB OC Graphics Card, Black",$727,https://www.newegg.com/msi-nvidia-geforce-rtx-3060-ti/p/1FT-0009-008R4?Description=3060&cm_re=3060-_-9SIADDTGUM4285-_-Product
"GIGABYTE GeForce RTX 3060 VISION OC 12G Graphics Card, 3 x WINDFORCE Fans, 12GB 192-bit GDDR6, GV-N3060VISION OC-12GD Video Card(NOT LHR)",$727,https://www.newegg.com/gigabyte-geforce-rtx-3060-gv-n3060vision-oc-12gd/p/1FT-000A-003F1?Description=3060&cm_re=3060-_-9SIAXMKJF07692-_-Product
ASUS GeForce RTX 3060 Ti V2 OC 8GB GDDR6 TUF-RTX3060TI-O8G-V2-GAMING Video Graphic Card GPU,$730,https://www.newegg.com/asus-geforce-rtx-3060-ti/p/1FT-000Y-00793?Description=3060&cm_re=3060-_-1FT-000Y-00793-_-Product
"ASUS ROG Strix GeForce RTX 3060 Ti V2 OC Edition (LHR)Gaming Video Card,8GB 256-bit GDDR6,PCI Express 4.0,2 x HDMI 2.1,3 x DisplayPort 1.4a",$737,https://www.newegg.com/asus-geforce-rtx-3060-ti-rog-strix-rtx3060ti-o8g-v2-gaming/p/1FT-000Y-006K9?Description=3060&cm_re=3060-_-1FT-000Y-006K9-_-Product
"GIGABYTE GeForce RTX 3060 Ti GAMING OC PRO 8G (rev 2.0) Graphics Card, WINDFORCE 3x Cooling System, 8GB 256-bit GDDR6, GV-N306TGAMINGOC PRO-8GD Video Card",$739,https://www.newegg.com/p/1FT-000A-002H4?Description=3060&cm_re=3060-_-9SIAWKTJE75703-_-Product
MSI GeForce RTX 3060 Ti ITX 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ti AERO ITX OC 8G LHR -OPENBOX,$749,https://www.newegg.com/p/1FT-0009-009G5?Description=3060&cm_re=3060-_-9SIAGGGHR60079-_-Product
MSI Ventus GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ti VENTUS 2X,$758,https://www.newegg.com/msi-geforce-rtx-3060-ti-rtx-3060-ti-ventus-2x/p/N82E16814137615?Description=3060&cm_re=3060-_-9SIAVH0J263426-_-Product
"Inno3D GeForce RTX 3060 Ti Ice Dragon Edition (iCHILL X3) Graphics Card, PCIE 4.0  8GB 256-bit GDDR6, 1×HDMI Interface, 3×DisplayPort Interface Video Graphics Card,RED LED lighting GPU",$760,https://www.newegg.com/p/1FT-000N-001K0?Description=3060&cm_re=3060-_-9SIAYTVHY99229-_-Product
"GIGABYTE GeForce RTX 3060 Ti EAGLE OC 8GB Video Card, GV-N306TEAGLE OC-8GD (rev. 1.0)",$799,https://www.newegg.com/gigabyte-geforce-rtx-3060-ti-gv-n306teagle-oc-8gd/p/N82E16814932378R?Description=3060&cm_re=3060-_-14-932-378R-_-Product
MSI GeForce RTX 3060 ITX 12GB GDDR6 PCI Express 4.0 Video Card RTX 3060 AERO ITX 12G OC,$864,https://www.newegg.com/p/1FT-0009-008B4?Description=3060&cm_re=3060-_-9SIAKRFGS13027-_-Product
NVIDIA GeForce RTX 3060 Ti Founders Edition 8GB GDDR6 3060 TI FE Video Graphic Card GPU,$875,https://www.newegg.com/nvidia-geforce-rtx-3060-ti/p/1FT-0004-007R9?Description=3060&cm_re=3060-_-9SIB1PGJEK6359-_-Product
"EVGA GeForce RTX 3060 XC Black Gaming, 12G-P5-3655-KR, 12GB GDDR6, Dual-Fan",$893,https://www.newegg.com/p/1FT-001K-00DS2?Description=3060&cm_re=3060-_-1FT-001K-00DS2-_-Product
MSI GeForce RTX 3060 AERO ITX 12G OC LHR,$899,https://www.newegg.com/p/1FT-0009-00721?Description=3060&cm_re=3060-_-9SIAKRFGMT5792-_-Product
MSI Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ti TWIN FAN 8G OC LHR,$899,https://www.newegg.com/p/1FT-0009-00768?Description=3060&cm_re=3060-_-9SIAPMXGDA6644-_-Product
ASUS ROG STRIX GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card ROG-STRIX-RTX3060TI-O8G-GAMING,$899,https://www.newegg.com/asus-geforce-rtx-3060-ti-rog-strix-rtx3060ti-o8g-gaming/p/N82E16814126470?Description=3060&cm_re=3060-_-14-126-470-_-Product
PNY Uprising Dual Fan Edition NVIDIA GeForce RTX 3060 12GB GDDR6 Graphics Card,$911,https://www.newegg.com/p/1FT-000P-004R3?Description=3060&cm_re=3060-_-9SIAD7HJEY1047-_-Product
ASUS GeForce RTX 3060 V2 OC 12GB GDDR6 ROG-STRIX-RTX3060-O12G-V2-GAMING Video Graphic Card GPU,$923,https://www.newegg.com/asus-geforce-rtx-3060/p/1FT-000Y-00787?Description=3060&cm_re=3060-_-1FT-000Y-00787-_-Product
"PNY GeForce RTX 3060 12GB UPRISING Dual Fan Graphics card ,VCG306012DFMPB",$940,https://www.newegg.com/p/1FT-000P-004E7?Description=3060&cm_re=3060-_-9SIAEUYG678373-_-Product
Asus TUF-RTX3060TI-O8G-V2-GAMING Graphics GeForce RTX™ 3060 Ti V2 OC Edition 8GB GDDR6 LHR Version,$952,https://www.newegg.com/p/1FT-000Y-006T9?Description=3060&cm_re=3060-_-9SIBBB1HEW9345-_-Product
Asus TUF-RTX3060TI-O8G-V2-GAMING GeForce RTX™ 3060 Ti V2 OC Edition 8GB GDDR6 LHR Version Graphics,$952,https://www.newegg.com/p/1FT-000Y-006U6?Description=3060&cm_re=3060-_-9SIBBB1HEW9352-_-Product
"2021 Newst ASUS TUF Gaming NVIDIA GeForce RTX 3060 Ti OC Edition Graphics Card (PCIe 4.0, 8GB GDDR6,",$952,https://www.newegg.com/p/1FT-000Y-006S9?Description=3060&cm_re=3060-_-9SIBBB1HEW9333-_-Product
GIGABYTE RTX 3060 Gaming OC D6 12GB (Jch),$960,https://www.newegg.com/p/1FT-000A-001X7?Description=3060&cm_re=3060-_-9SIAUYWF1P0776-_-Product
MSI Gaming GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Gaming X 12G,$992,https://www.newegg.com/p/1FT-0009-00941?Description=3060&cm_re=3060-_-9SIA4REJEZ5565-_-Product
MSI Nvidia GeForce RTX 3060 TI Ventus 2x 8GB OCV1 LHR PCIe4 x16 HDMI 3xDP,$997,https://www.newegg.com/p/1FT-0009-00954?Description=3060&cm_re=3060-_-9SIAA4THZ25967-_-Product
ASUS Dual GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Video Card DUAL-RTX3060-O12G-V2,$999,https://www.newegg.com/asus-geforce-rtx-3060-dual-rtx3060-o12g-v2/p/1FT-000Y-006D5?Description=3060&cm_re=3060-_-9SIAWKTJE78933-_-Product
"ZOTAC GAMING GeForce RTX 3060 Twin Edge OC 12GB GDDR6 192-bit 15 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Cooling, Active Fan Control, FREEZE Fan Stop ZT-A30600H-10M",$1001,https://www.newegg.com/p/1FT-00EK-00004?Description=3060&cm_re=3060-_-9SIAKRFG0G4843-_-Product
MSI GeForce RTX 3060 Ti ITX 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ti AERO ITX OC 8G LHR,$1009,https://www.newegg.com/p/1FT-0009-006X0?Description=3060&cm_re=3060-_-1FT-0009-006X0-_-Product
